question,answer,source
<@U06FZPTPL6N> <@U3Z46KG4B> 3/31の経営合宿に向けて、アップサイド項目のアップデートを進めています。状況を踏まえて、選択・集中する/アップサイドを追加検討する、などの意思決定をすることが目的です。  以下2点について、すみませんが3/14(金)目途で対応お願いできますでしょうか？ • *2024/12時点のアップサイドリストについて、2025/3時点での「リスク」「年間MRR増減」「年間売上増減」「年間EBITDA増減」と変化（前提の変更、状況の変化など）を記載お願いします*     ◦ 2024/12時点の数字は以下から取得しています（翔陽さんに共有してもらった資料）     ◦ <https://docs.google.com/spreadsheets/d/1jf1m73JN8EuqL9sBRvAtPE0G9m5gwvsSvJ4yeD8Vq8Q/edit?gid=362192970#gid=362192970> • *追加すべきアップサイド項目があれば、項目追加をお願いします* ※Domainごとに設定されているようなので、Domain Leaderの方々に依頼していただいても大丈夫です  ■FY25アップサイドリスト <https://www.notion.so/uzabase/1a658a336035806d80e4d246911cdd63?v=1a658a33603580bf82ef000c74b46dee>,<@U06FZPTPL6N> <@U3Z46KG4B> 3/31の経営合宿に向けて、アップサイド項目のアップデートを進めています。状況を踏まえて、選択・集中する/アップサイドを追加検討する、などの意思決定をすることが目的です。  以下2点について、すみませんが3/14(金)目途で対応お願いできますでしょうか？ • *2024/12時点のアップサイドリストについて、2025/3時点での「リスク」「年間MRR増減」「年間売上増減」「年間EBITDA増減」と変化（前提の変更、状況の変化など）を記載お願いします*     ◦ 2024/12時点の数字は以下から取得しています（翔陽さんに共有してもらった資料）     ◦ <https://docs.google.com/spreadsheets/d/1jf1m73JN8EuqL9sBRvAtPE0G9m5gwvsSvJ4yeD8Vq8Q/edit?gid=362192970#gid=362192970> • *追加すべきアップサイド項目があれば、項目追加をお願いします* ※Domainごとに設定されているようなので、Domain Leaderの方々に依頼していただいても大丈夫です  ■FY25アップサイドリスト <https://www.notion.so/uzabase/1a658a336035806d80e4d246911cdd63?v=1a658a33603580bf82ef000c74b46dee>,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 前週話して、SPINERの期中ユーザー追加・価格改定などをいったん止めることにしたと思うんですが、このコミュニケーションってどう進めます？ ミニマムではいったんこの案件の関係者に「販売プランの整理を進めていく中で解消する方針」を連携して対応を止める、でいいと思いますが、もう少し広く周知する必要あるでしょうか？,<@U3LBCLTAL> 前週話して、SPINERの期中ユーザー追加・価格改定などをいったん止めることにしたと思うんですが、このコミュニケーションってどう進めます？ ミニマムではいったんこの案件の関係者に「販売プランの整理を進めていく中で解消する方針」を連携して対応を止める、でいいと思いますが、もう少し広く周知する必要あるでしょうか？,Slack #speeda-seo-fy2025
資料準備が間に合えば、旧体系プランの価格改定を起案します。,資料準備が間に合えば、旧体系プランの価格改定を起案します。,Slack #speeda-seo-fy2025
<@U012NLARB6D> 「旧体系プランの価格改定」の資料はこちらでお願いします。時間は10分取れればベストですが、時間足りなければ5分でも大丈夫です。 <https://www.notion.so/uzabase/2025-3-11-11458a3360358020a861d7be0325dd58>,<@U012NLARB6D> 「旧体系プランの価格改定」の資料はこちらでお願いします。時間は10分取れればベストですが、時間足りなければ5分でも大丈夫です。 <https://www.notion.so/uzabase/2025-3-11-11458a3360358020a861d7be0325dd58>,Slack #speeda-seo-fy2025
<@U3LBCLTAL> SPSUからSPINERへの期中変更などいくつかSPINER関連のオペレーション追加の依頼をもらっているんですが（新しくもらっているというよりも、もともと仲地さんとかからもらっているリクエストが積みあがっている）、こちらって引き続き対応進めたほうが良いでしょうか？SPINERの柔軟性拡充をペンディングすることにしているので、プラン変更する顧客に予期せぬサプライズを与えてしまうことを懸念してます。,<@U3LBCLTAL> SPSUからSPINERへの期中変更などいくつかSPINER関連のオペレーション追加の依頼をもらっているんですが（新しくもらっているというよりも、もともと仲地さんとかからもらっているリクエストが積みあがっている）、こちらって引き続き対応進めたほうが良いでしょうか？SPINERの柔軟性拡充をペンディングすることにしているので、プラン変更する顧客に予期せぬサプライズを与えてしまうことを懸念してます。,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 悩ましいんですが、結論、新プランリリースの具体的なタイミングを考えると、止めたほうが良さそうだなと思いました。 • 【課題①】商品性の課題と、提案の難しさ     ◦ 現在のSPINERの商品性は課題があり、かつ、それを解消していく計画にはなっていない（新プランで解消する）ため、顧客に積極的に提案しづらい • 【課題②】新規オペレーションの手戻り     ◦ SPINER関連の新規オペレーションの整備は、手戻りになる可能性が高い         ▪︎ 仮に、SPINER乗り換え先の新プランを、1年後にリリースする場合、次回更新時には新プランに乗り換える可能性が高いので、SPINERの商品性拡充しても使われることがほとんど無さそうだなと。         ▪︎ 仮に、SPINER乗り換え先の新プランを、2～3年後にリリースする場合、現在のSPINERの商品性拡充を進める意味があるように思います。             • しかし、SPINERは優先的に対応するのでこの時間軸になる可能性は低い なので、現場コミュニケーションの難しさはありますが、①SPINERへの積極的な切り替え、②SPINER関連の新規オペレーションの構築、は止めたほうが良いように思います。  どうしても対応必要な案件があれば、個別のイレギュラーとして最低限対応するのがいいかなと。,<@U3LBCLTAL> 悩ましいんですが、結論、新プランリリースの具体的なタイミングを考えると、止めたほうが良さそうだなと思いました。 • 【課題①】商品性の課題と、提案の難しさ     ◦ 現在のSPINERの商品性は課題があり、かつ、それを解消していく計画にはなっていない（新プランで解消する）ため、顧客に積極的に提案しづらい • 【課題②】新規オペレーションの手戻り     ◦ SPINER関連の新規オペレーションの整備は、手戻りになる可能性が高い         ▪︎ 仮に、SPINER乗り換え先の新プランを、1年後にリリースする場合、次回更新時には新プランに乗り換える可能性が高いので、SPINERの商品性拡充しても使われることがほとんど無さそうだなと。         ▪︎ 仮に、SPINER乗り換え先の新プランを、2～3年後にリリースする場合、現在のSPINERの商品性拡充を進める意味があるように思います。             • しかし、SPINERは優先的に対応するのでこの時間軸になる可能性は低い なので、現場コミュニケーションの難しさはありますが、①SPINERへの積極的な切り替え、②SPINER関連の新規オペレーションの構築、は止めたほうが良いように思います。  どうしても対応必要な案件があれば、個別のイレギュラーとして最低限対応するのがいいかなと。,Slack #speeda-seo-fy2025
<@U3LBCLTAL> ありがとうございます。いったんOps側では「対応する方向だが優先度は低い」として、2Q以降に順次対応するような動きにしているので、待つ限度とか特にないですね。,<@U3LBCLTAL> ありがとうございます。いったんOps側では「対応する方向だが優先度は低い」として、2Q以降に順次対応するような動きにしているので、待つ限度とか特にないですね。,Slack #speeda-seo-fy2025
<@U012NLARB6D> ちょっと記憶が飛んでるかもしれないんですが、アップサイドリストの確認って合宿でやらないんでしたっけ？ ※既存リストの金額更新＋新規項目追加くらいなので、合宿外でもいいとは思います。,<@U012NLARB6D> ちょっと記憶が飛んでるかもしれないんですが、アップサイドリストの確認って合宿でやらないんでしたっけ？ ※既存リストの金額更新＋新規項目追加くらいなので、合宿外でもいいとは思います。,Slack #speeda-seo-fy2025
そしたら事業仮説の検証とアップサイドリストは経営会議で話しますね,そしたら事業仮説の検証とアップサイドリストは経営会議で話しますね,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> （<@U3Z46KG4B> ）こちら3/14期日で記載をお願いしていたのですが、いかがでしょうか？もし数値データなどあれば僕のほうで集計してもいいので、共有お願いできると助かります。,<@U06FZPTPL6N> （<@U3Z46KG4B> ）こちら3/14期日で記載をお願いしていたのですが、いかがでしょうか？もし数値データなどあれば僕のほうで集計してもいいので、共有お願いできると助かります。,Slack #speeda-seo-fy2025
特に起案はされていないですね。SPINERの価格変更（値上げ）ということで合っていますか？そして他のプランは価格変更なし。,特に起案はされていないですね。SPINERの価格変更（値上げ）ということで合っていますか？そして他のプランは価格変更なし。,Slack #speeda-seo-fy2025
なるほど。となるとOpsとしてはSPINER提供時にR&amp;Dを追加付与するだけなので、微修正だけですね。,なるほど。となるとOpsとしてはSPINER提供時にR&amp;Dを追加付与するだけなので、微修正だけですね。,Slack #speeda-seo-fy2025
<@U3Z46KG4B> こちらITの案件ですね,<@U3Z46KG4B> こちらITの案件ですね,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> 上のITの案件の優先度を上げたい旨を、ITに連携お願いできますか（Sales戦略になると思うので）,<@U06FZPTPL6N> 上のITの案件の優先度を上げたい旨を、ITに連携お願いできますか（Sales戦略になると思うので）,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> SPBIにR&Dつける件について正確に理解したいんですが、以下で認識合います？ • 対象商品はSPINER、新SP、PID、旧体系     ◦ 不要な分岐を作らない     ◦ Teams、ERプランには付与しない？ • 対象商品にはR&D機能を必ず付与する • 特許オプションは廃止（？）,<@U06FZPTPL6N> SPBIにR&Dつける件について正確に理解したいんですが、以下で認識合います？ • 対象商品はSPINER、新SP、PID、旧体系     ◦ 不要な分岐を作らない     ◦ Teams、ERプランには付与しない？ • 対象商品にはR&D機能を必ず付与する • 特許オプションは廃止（？）,Slack #speeda-seo-fy2025
了解です。そうするといまのところ以下の方針ですね • 対象商品はSPINER、新SP、PID     ◦ Teams、ERプラン、旧体系は除外 • 対象商品にはR&D機能を必ず付与する • 特許オプションは廃止する,了解です。そうするといまのところ以下の方針ですね • 対象商品はSPINER、新SP、PID     ◦ Teams、ERプラン、旧体系は除外 • 対象商品にはR&D機能を必ず付与する • 特許オプションは廃止する,Slack #speeda-seo-fy2025
ちなみに『SPRDはそのままカテゴリとしては残したままで、SPBIにR&amp;D機能を追加する』、という構造で問題ないですよね？  カテゴリレベルでSPRDとSPBIを統合するのは必要以上に手間がかかると思うので、避けたく。,ちなみに『SPRDはそのままカテゴリとしては残したままで、SPBIにR&amp;D機能を追加する』、という構造で問題ないですよね？  カテゴリレベルでSPRDとSPBIを統合するのは必要以上に手間がかかると思うので、避けたく。,Slack #speeda-seo-fy2025
確認ありがとうございます。確かに上の資料だと分割払いが既にできることになっていて、矛盾してますね。まずそちらは確認します。  起案済みのものについて優先順位つけて対応するで大丈夫です。,確認ありがとうございます。確かに上の資料だと分割払いが既にできることになっていて、矛盾してますね。まずそちらは確認します。  起案済みのものについて優先順位つけて対応するで大丈夫です。,Slack #speeda-seo-fy2025
ありがとうございます。一律劣後であれば特に違和感ないので、進行をお願いできると助かります。（なるべく新プラン整備や、戦略的テーマに合致する案件に注力したい）,ありがとうございます。一律劣後であれば特に違和感ないので、進行をお願いできると助かります。（なるべく新プラン整備や、戦略的テーマに合致する案件に注力したい）,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 分割払いについて確認しました。SPINER/新SPともにシステム上は「対応可能」ですが、販売条件や売上関連細則上では「対応不可」「イレギュラー」となっている状態ですね。これを整理・更新することになりますが、それほど大きな対応にはならなそうです。   • SPINER     ◦ 25年1月スピーダSFDCリリース後、同年2月のBPMの検証をもって「対応可」になっている     ◦ 一方で「SPINER販売条件」では「年払い」のみになっているため「ルール」としてはイレギュラー         ▪︎ 販売条件：※5 年一括払い、かつ利用規約通りの支払サイクルのみ可能（非適用対象：売上関連細則#28、#29、#30、#31） • 新SP     ◦ システム上対応可     ◦ 「ルール」としては「初年度のみ」可能         ▪︎ 売上関連細則「33：各利用規約で定める支払方法以外の分割払い（新SPとSPEEDA Teamsの更新後は年払いに限る）」,<@U3LBCLTAL> 分割払いについて確認しました。SPINER/新SPともにシステム上は「対応可能」ですが、販売条件や売上関連細則上では「対応不可」「イレギュラー」となっている状態ですね。これを整理・更新することになりますが、それほど大きな対応にはならなそうです。   • SPINER     ◦ 25年1月スピーダSFDCリリース後、同年2月のBPMの検証をもって「対応可」になっている     ◦ 一方で「SPINER販売条件」では「年払い」のみになっているため「ルール」としてはイレギュラー         ▪︎ 販売条件：※5 年一括払い、かつ利用規約通りの支払サイクルのみ可能（非適用対象：売上関連細則#28、#29、#30、#31） • 新SP     ◦ システム上対応可     ◦ 「ルール」としては「初年度のみ」可能         ▪︎ 売上関連細則「33：各利用規約で定める支払方法以外の分割払い（新SPとSPEEDA Teamsの更新後は年払いに限る）」,Slack #speeda-seo-fy2025
<@U3Z46KG4B> <@U06FZPTPL6N> ちなみに、「SEAユーザーへの特許オプション付与」という希望がSEAから上がっているんですが、海外についてもR&amp;D機能をSPBIに統合していく（そして特許オプションは廃止する）方針でしょうか？,<@U3Z46KG4B> <@U06FZPTPL6N> ちなみに、「SEAユーザーへの特許オプション付与」という希望がSEAから上がっているんですが、海外についてもR&amp;D機能をSPBIに統合していく（そして特許オプションは廃止する）方針でしょうか？,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> <@U3LBCLTAL> <@U0128F6A6TX> <@U3Z46KG4B> 次回のOps x 業務連携会議が4/4と結構先なので、テキスト開催させてください。以下２点について、確認をお願いできますか。さほどボリュームも無いので、いったん水曜目途で回答お願いできると助かります。  ■資料 <https://www.notion.so/uzabase/Ops-x-Sales-Development-MTG-13f58a3360358010aa04f91f3de318a9?pvs=4#1c058a3360358094b2a8fd2b2a7940c7>  *■確認依頼① 以下に2Q Ops対応案件をまとめるので、ご確認いただき、違和感あればコメントをお願いします。* • 対応する案件はこちらです（件数が多いので、以下の「対応しない案件」を確認してもらったほうが早いかもしれない）     ◦ <https://www.notion.so/uzabase/19258a33603581529335c8eb6bf61d57?v=19258a336035815f863a000cdfb5a62f> • 対応しない案件     ◦ <https://www.notion.so/19b58a33603580a59b97ebf4f67fb3a1?pvs=21|プラン切替の標準化（契約満期時>         ▪︎ 新プランのリリースに伴う手戻りが大きいので、ペンディング。新プランでプラン切替を標準化する方向で整理する     ◦ <https://www.notion.so/NP-SF-1b658a336035802fa671cf720d5194d8?pvs=21|NPブランドデザインをスピーダSFで商談管理する>         ▪︎ Ops側では、「SPコンサルの商談管理のシステム化」「NP法人プランの商談管理のシステム化」を先に進め、商談管理環境が整ってからNPブランドデザインの対応を進める         ▪︎ （ITでは別観点で適宜進めるかもしれない）     ◦ <https://www.notion.so/1b658a33603580609c1ade2ffaa452e7?pvs=21|【開発案件】データフィードの商談管理・受注管理・販売開始（システム対応）>         ▪︎ データフィードは暫定的にスプシ管理を行うので、工数的に2Qはシステム対応はしない     ◦ <https://www.notion.so/IPRD-AlphaDrive-AD-ddf76cc13e6b47c2a93fa2082e492640?pvs=21|IPRDの有償オンボードサービスに関する新サービスの開発>         ▪︎ アイディエーション業務代行のBPaaS。新プラン整理時に「BPaaS」の位置づけを整理してから対応する     ◦ <https://www.notion.so/SPEEDA-2a2afb0de0fd470b9532c61bd8e1d523?pvs=21|SPEEDAプレミアムサポート 毎月払いと個別部門への請求をできるようにしたい>         ▪︎ 支払いサイクルについては2Qの開発案件で対応予定         ▪︎ 個別部門への請求は、工数の関係で2Q対応不可     ◦ <https://www.notion.so/SPER-1-1-750d35b7d3c84fc086d1b290d4cd0a65?pvs=21|複数のSPER契約が紐づくシチュエーションでのチケット管理方法の確立（ユーザーデータと契約データの1対1対応・クレンジング）>         ▪︎ 6月まで状況をモニタリングしてから対応開始する     ◦ <https://www.notion.so/Speeda-China-15058a33603580ed8761e9c3f5e7d6bb?pvs=21|Speeda Chinaによるスタートアップ情報リサーチ販売>         ▪︎ Globalの対応優先度として高くないので、2Qは対応しない *■確認依頼② 新規の案件について、優先順位付けをお願いします。* • 以下、起案者からの温度感を踏まえた仮案です     ◦ 1軍         ▪︎ SPBIへの研究開発機能追加と特許オプション廃止     ◦ 2軍         ▪︎ SPINERディスカウントプランにExcelpluginを可能にする     ◦ 3軍         ▪︎ 「SPINERディスカウントプラン」の契約条件の解放 • なお、開発案件に小規模案件（要件定義系）は、機械的に1軍にしています,<@U06FZPTPL6N> <@U3LBCLTAL> <@U0128F6A6TX> <@U3Z46KG4B> 次回のOps x 業務連携会議が4/4と結構先なので、テキスト開催させてください。以下２点について、確認をお願いできますか。さほどボリュームも無いので、いったん水曜目途で回答お願いできると助かります。  ■資料 <https://www.notion.so/uzabase/Ops-x-Sales-Development-MTG-13f58a3360358010aa04f91f3de318a9?pvs=4#1c058a3360358094b2a8fd2b2a7940c7>  *■確認依頼① 以下に2Q Ops対応案件をまとめるので、ご確認いただき、違和感あればコメントをお願いします。* • 対応する案件はこちらです（件数が多いので、以下の「対応しない案件」を確認してもらったほうが早いかもしれない）     ◦ <https://www.notion.so/uzabase/19258a33603581529335c8eb6bf61d57?v=19258a336035815f863a000cdfb5a62f> • 対応しない案件     ◦ <https://www.notion.so/19b58a33603580a59b97ebf4f67fb3a1?pvs=21|プラン切替の標準化（契約満期時>         ▪︎ 新プランのリリースに伴う手戻りが大きいので、ペンディング。新プランでプラン切替を標準化する方向で整理する     ◦ <https://www.notion.so/NP-SF-1b658a336035802fa671cf720d5194d8?pvs=21|NPブランドデザインをスピーダSFで商談管理する>         ▪︎ Ops側では、「SPコンサルの商談管理のシステム化」「NP法人プランの商談管理のシステム化」を先に進め、商談管理環境が整ってからNPブランドデザインの対応を進める         ▪︎ （ITでは別観点で適宜進めるかもしれない）     ◦ <https://www.notion.so/1b658a33603580609c1ade2ffaa452e7?pvs=21|【開発案件】データフィードの商談管理・受注管理・販売開始（システム対応）>         ▪︎ データフィードは暫定的にスプシ管理を行うので、工数的に2Qはシステム対応はしない     ◦ <https://www.notion.so/IPRD-AlphaDrive-AD-ddf76cc13e6b47c2a93fa2082e492640?pvs=21|IPRDの有償オンボードサービスに関する新サービスの開発>         ▪︎ アイディエーション業務代行のBPaaS。新プラン整理時に「BPaaS」の位置づけを整理してから対応する     ◦ <https://www.notion.so/SPEEDA-2a2afb0de0fd470b9532c61bd8e1d523?pvs=21|SPEEDAプレミアムサポート 毎月払いと個別部門への請求をできるようにしたい>         ▪︎ 支払いサイクルについては2Qの開発案件で対応予定         ▪︎ 個別部門への請求は、工数の関係で2Q対応不可     ◦ <https://www.notion.so/SPER-1-1-750d35b7d3c84fc086d1b290d4cd0a65?pvs=21|複数のSPER契約が紐づくシチュエーションでのチケット管理方法の確立（ユーザーデータと契約データの1対1対応・クレンジング）>         ▪︎ 6月まで状況をモニタリングしてから対応開始する     ◦ <https://www.notion.so/Speeda-China-15058a33603580ed8761e9c3f5e7d6bb?pvs=21|Speeda Chinaによるスタートアップ情報リサーチ販売>         ▪︎ Globalの対応優先度として高くないので、2Qは対応しない *■確認依頼② 新規の案件について、優先順位付けをお願いします。* • 以下、起案者からの温度感を踏まえた仮案です     ◦ 1軍         ▪︎ SPBIへの研究開発機能追加と特許オプション廃止     ◦ 2軍         ▪︎ SPINERディスカウントプランにExcelpluginを可能にする     ◦ 3軍         ▪︎ 「SPINERディスカウントプラン」の契約条件の解放 • なお、開発案件に小規模案件（要件定義系）は、機械的に1軍にしています,Slack #speeda-seo-fy2025
<@U0128F6A6TX> <@U3Z46KG4B> 竜さんから「Intelligence Universityの1Day講座を、既存のtoCの座組を使ってtoB向けに提供したい」といった主旨のリクエストをもらっています。 <https://uzabase.enterprise.slack.com/archives/CS58XS3UN/p1741672863712599|https://uzabase.enterprise.slack.com/archives/CS58XS3UN/p1741672863712599>  研修・動画事業は全体で統合していく方針だと思いますが、こちらの案件はOps/システムの対応がほぼ必要ない暫定対応が可能なので対応進めようと思いますが、問題ないでしょうか？,<@U0128F6A6TX> <@U3Z46KG4B> 竜さんから「Intelligence Universityの1Day講座を、既存のtoCの座組を使ってtoB向けに提供したい」といった主旨のリクエストをもらっています。 <https://uzabase.enterprise.slack.com/archives/CS58XS3UN/p1741672863712599|https://uzabase.enterprise.slack.com/archives/CS58XS3UN/p1741672863712599>  研修・動画事業は全体で統合していく方針だと思いますが、こちらの案件はOps/システムの対応がほぼ必要ない暫定対応が可能なので対応進めようと思いますが、問題ないでしょうか？,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> こちらのアップライドリストの確認をしています。「Big Deal①Deloitte ER」「NP法人プランのアップサイド」「Big Deal④日立アカデミー　NP法人プラン」についてEBITDAを記載していないと思うんですが、もともとは『EBITDAインパクト=売上高インパクト』と置いていたと思うので、同様に記載したいと思うのですが、良いでしょうか？,<@U06FZPTPL6N> こちらのアップライドリストの確認をしています。「Big Deal①Deloitte ER」「NP法人プランのアップサイド」「Big Deal④日立アカデミー　NP法人プラン」についてEBITDAを記載していないと思うんですが、もともとは『EBITDAインパクト=売上高インパクト』と置いていたと思うので、同様に記載したいと思うのですが、良いでしょうか？,Slack #speeda-seo-fy2025
あと、「リスク」については、 • 数字の変更がないものは2024/12時点のものを横置き • 数字更新がされているものは、顕在化してきているとみなして一律で一段階下げる（大⇒中、中⇒小） としようと思います。,あと、「リスク」については、 • 数字の変更がないものは2024/12時点のものを横置き • 数字更新がされているものは、顕在化してきているとみなして一律で一段階下げる（大⇒中、中⇒小） としようと思います。,Slack #speeda-seo-fy2025
続けてすみません、「Churn抑制」については、足元の状況踏まえてアップサイド金額はすべてゼロにしたいと思いますが、違和感ありませんか？,続けてすみません、「Churn抑制」については、足元の状況踏まえてアップサイド金額はすべてゼロにしたいと思いますが、違和感ありませんか？,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> 細かいんですが「Big Deal④日立アカデミー　NP法人プラン」の年間売上増減が「21000千円」になっているんですが、たぶん桁間違っていますよね？2100千円じゃないかとおもっています。,<@U06FZPTPL6N> 細かいんですが「Big Deal④日立アカデミー　NP法人プラン」の年間売上増減が「21000千円」になっているんですが、たぶん桁間違っていますよね？2100千円じゃないかとおもっています。,Slack #speeda-seo-fy2025
"<@U8PQH8JUT> スピーダ事業のアップサイドリストの数字を更新したので共有します。既存リストの更新のみになっていますが、アップサイドがかなり減っているので、追加アップサイドを検討したほうが良いように思います。  ■サマリ ```2024/12時点 ・年間MRR：37,875千円 ・年間売上高：206,683千円 ・年間EBITDA：206,683千円  2025/3時点 ・年間MRR：13,200千円 ・年間売上高：26,900千円 ・年間EBITDA：26,900千円  差分の主要因 ・Churn悪化によるChurn抑制のアップサイドの低減（売上△99,000千円） ・NP法人プランのコンバージョンの悪化（売上△39,000千円） ・Big Dealの見込み低下（売上△38,000千円）``` ■資料 <https://www.notion.so/uzabase/1a658a336035806d80e4d246911cdd63?v=1a658a33603580bf82ef000c74b46dee>","<@U8PQH8JUT> スピーダ事業のアップサイドリストの数字を更新したので共有します。既存リストの更新のみになっていますが、アップサイドがかなり減っているので、追加アップサイドを検討したほうが良いように思います。  ■サマリ ```2024/12時点 ・年間MRR：37,875千円 ・年間売上高：206,683千円 ・年間EBITDA：206,683千円  2025/3時点 ・年間MRR：13,200千円 ・年間売上高：26,900千円 ・年間EBITDA：26,900千円  差分の主要因 ・Churn悪化によるChurn抑制のアップサイドの低減（売上△99,000千円） ・NP法人プランのコンバージョンの悪化（売上△39,000千円） ・Big Dealの見込み低下（売上△38,000千円）``` ■資料 <https://www.notion.so/uzabase/1a658a336035806d80e4d246911cdd63?v=1a658a33603580bf82ef000c74b46dee>",Slack #speeda-seo-fy2025
<@U3LBCLTAL> はい、優先度は緊急、1軍、2軍、3軍です。  緊急については「法的対応または最重要顧客からの至急対応リクエスト」としているので、本件は対象外かと思います。なので1軍にしてもらい、他の1軍の優先度を下げるよう調整してもらうのがいいと思います。  もしくは、緊急の定義変更を提案してもらっても大丈夫です（上の対応が難しい理由と共に）。ただ、緊急案件が増えると当然他の戦略的重要性が高い案件の対応は遅れますし、もともと解消したかった「営業メンバーのと期日調整コストが高い（本件で発生しているようなやり取り）」も解消されなくなってしまうので、総合的に問題解消できる定義を提案してもらえればと思います。,<@U3LBCLTAL> はい、優先度は緊急、1軍、2軍、3軍です。  緊急については「法的対応または最重要顧客からの至急対応リクエスト」としているので、本件は対象外かと思います。なので1軍にしてもらい、他の1軍の優先度を下げるよう調整してもらうのがいいと思います。  もしくは、緊急の定義変更を提案してもらっても大丈夫です（上の対応が難しい理由と共に）。ただ、緊急案件が増えると当然他の戦略的重要性が高い案件の対応は遅れますし、もともと解消したかった「営業メンバーのと期日調整コストが高い（本件で発生しているようなやり取り）」も解消されなくなってしまうので、総合的に問題解消できる定義を提案してもらえればと思います。,Slack #speeda-seo-fy2025
はい、その理解ですね,はい、その理解ですね,Slack #speeda-seo-fy2025
そして本件はシンプルに「優先順位」の話だと思うので、まず作田さんと「他案件に比べて本件の優先度が高い」ということを合意してもらえますか。  そしたらこちらで機械的に、他案件をまとめて1段階ずつ優先度を落とす（1軍→2軍、2軍→3軍）対応はできます。,そして本件はシンプルに「優先順位」の話だと思うので、まず作田さんと「他案件に比べて本件の優先度が高い」ということを合意してもらえますか。  そしたらこちらで機械的に、他案件をまとめて1段階ずつ優先度を落とす（1軍→2軍、2軍→3軍）対応はできます。,Slack #speeda-seo-fy2025
<@U3LBCLTAL> シンプルに優先順位の上位から順番に対応していくので、工数は特に気にしないでもらって大丈夫です。 ※このDBに登録してる案件はすべて合計工数20時間以内です,<@U3LBCLTAL> シンプルに優先順位の上位から順番に対応していくので、工数は特に気にしないでもらって大丈夫です。 ※このDBに登録してる案件はすべて合計工数20時間以内です,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 1軍の中での上下は特に関係ないですね。あくまで「1軍」「2軍」というフラグとしてみています。,<@U3LBCLTAL> 1軍の中での上下は特に関係ないですね。あくまで「1軍」「2軍」というフラグとしてみています。,Slack #speeda-seo-fy2025
逆に「4軍」などを新設して、全体的にスライドするのは大丈夫です（あくまで優先順位の段階が増えるだけなので）。,逆に「4軍」などを新設して、全体的にスライドするのは大丈夫です（あくまで優先順位の段階が増えるだけなので）。,Slack #speeda-seo-fy2025
※一応補足ですが、1軍の件数を決めているわけではないので「どれかを2軍に移動させる必要」は無いです。ただ基本的に全部順次/平行して進めていくことになるので、1軍の件数が少ないほど対応は早くなります,※一応補足ですが、1軍の件数を決めているわけではないので「どれかを2軍に移動させる必要」は無いです。ただ基本的に全部順次/平行して進めていくことになるので、1軍の件数が少ないほど対応は早くなります,Slack #speeda-seo-fy2025
<@U3LBCLTAL>  • まず前提として、前に話したとおり「緊急」以外は期日を決めた対応はしないです。なのであくまで「なるべく早く対応する」ということになります。 • 「SPINERディスカウントプランにExcelプラグインを可能にする」は1軍なので、緊急案件であるBCG対応案件の次の優先順位になります。ただ他に1軍は多数あるので、それらと並行した優先順位・対応順序にはなります。 • 他の1軍を減らしてもらえれば、対応を早まります,<@U3LBCLTAL>  • まず前提として、前に話したとおり「緊急」以外は期日を決めた対応はしないです。なのであくまで「なるべく早く対応する」ということになります。 • 「SPINERディスカウントプランにExcelプラグインを可能にする」は1軍なので、緊急案件であるBCG対応案件の次の優先順位になります。ただ他に1軍は多数あるので、それらと並行した優先順位・対応順序にはなります。 • 他の1軍を減らしてもらえれば、対応を早まります,Slack #speeda-seo-fy2025
<@U3LBCLTAL> では上の対応をしますね。  上の対応をしたら、間に合う可能性はあると思います（が、保証はできないです）,<@U3LBCLTAL> では上の対応をしますね。  上の対応をしたら、間に合う可能性はあると思います（が、保証はできないです）,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 4軍を追加して、全体的に優先度を変更しました。この後にチームに優先順位変更を共有するので、検証完了の目途はいったん今日中に確認できると思います。ただ、検証時にエラーが出て追加対応が必要になることもあるので、最終的に提供可能になる期日は、検証完了までは読めないという状態です。,<@U3LBCLTAL> 4軍を追加して、全体的に優先度を変更しました。この後にチームに優先順位変更を共有するので、検証完了の目途はいったん今日中に確認できると思います。ただ、検証時にエラーが出て追加対応が必要になることもあるので、最終的に提供可能になる期日は、検証完了までは読めないという状態です。,Slack #speeda-seo-fy2025
あと「SPBIへの研究開発機能追加」について、優先順位が設定されていなかったので、2軍にしておきました。もし認識が違ったら変更をお願いします。,あと「SPBIへの研究開発機能追加」について、優先順位が設定されていなかったので、2軍にしておきました。もし認識が違ったら変更をお願いします。,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 「SPINERディスカウントプランにExcelpluginを可能にする【BPM検証】」の検証完了目途を確認しました。来週木曜目途で完了しそうとのことです。,<@U3LBCLTAL> 「SPINERディスカウントプランにExcelpluginを可能にする【BPM検証】」の検証完了目途を確認しました。来週木曜目途で完了しそうとのことです。,Slack #speeda-seo-fy2025
