question,answer,source
<@UF7LFC47M> こちらの価格改定の承認が降りているんですが、システムの対応と標準料金表の改定って、それぞれ誰から誰に依頼してますか？ <https://ssl.wf.jobcan.jp/#/requests/132022|https://ssl.wf.jobcan.jp/#/requests/132022>  そして、ジョブカンの外側で連携するのは非効率なので、ジョブカンのワークフローの最後にSalesforce変更担当（IT）と料金表変更担当（Ops）を追加してもらった方がいいですね。,<@UF7LFC47M> こちらの価格改定の承認が降りているんですが、システムの対応と標準料金表の改定って、それぞれ誰から誰に依頼してますか？ <https://ssl.wf.jobcan.jp/#/requests/132022|https://ssl.wf.jobcan.jp/#/requests/132022>  そして、ジョブカンの外側で連携するのは非効率なので、ジョブカンのワークフローの最後にSalesforce変更担当（IT）と料金表変更担当（Ops）を追加してもらった方がいいですね。,Slack #corp-ops-opsplan-all
<@UF7LFC47M> こちらのジョブカンで承認した売上関連細則が、<https://docs.google.com/spreadsheets/d/1cimgnI6wecikD06S4VfyXTLfl3FlyMaSpLLHYocs_vQ/edit?gid=888547748#gid=888547748|職務権限一覧>にもジョブカンにも反映されていないような気がするんですが、確認お願いできますか？ <https://ssl.wf.jobcan.jp/#/requests/131953>,<@UF7LFC47M> こちらのジョブカンで承認した売上関連細則が、<https://docs.google.com/spreadsheets/d/1cimgnI6wecikD06S4VfyXTLfl3FlyMaSpLLHYocs_vQ/edit?gid=888547748#gid=888547748|職務権限一覧>にもジョブカンにも反映されていないような気がするんですが、確認お願いできますか？ <https://ssl.wf.jobcan.jp/#/requests/131953>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@UF7LFC47M> SPINERの提案商品の変更について、今日のミーティングを経て以下の２案が出ています 1. チケットと経済情報リサーチ・スタートアップ情報リサーチの月額利用料を分ける（新SPEEDAと同じ表現）     a. ただし、CSが顧客から抱き合わせの観点を指摘されやすいので、説明のロジックが必要（リーガルが整理している抱き合わせ整理の説明ロジックと同期する） 2. ユーザー数とチケット枚数を完全連動にする     a. 提案商品・数量別単価等できちんと表現できるか、検討が必要 1については、いったんリーガルの抱き合わせ整理待ちかと思います。2については、いったん僕のほうでざっとベースを作って、武藤さんに実現性の確認を取ろうと思います。  資料 <https://www.notion.so/uzabase/SPINER-68accafa2cce41c5af71e457bcdf4876?pvs=4>,<@UFV0JQ5N0> <@UF7LFC47M> SPINERの提案商品の変更について、今日のミーティングを経て以下の２案が出ています 1. チケットと経済情報リサーチ・スタートアップ情報リサーチの月額利用料を分ける（新SPEEDAと同じ表現）     a. ただし、CSが顧客から抱き合わせの観点を指摘されやすいので、説明のロジックが必要（リーガルが整理している抱き合わせ整理の説明ロジックと同期する） 2. ユーザー数とチケット枚数を完全連動にする     a. 提案商品・数量別単価等できちんと表現できるか、検討が必要 1については、いったんリーガルの抱き合わせ整理待ちかと思います。2については、いったん僕のほうでざっとベースを作って、武藤さんに実現性の確認を取ろうと思います。  資料 <https://www.notion.so/uzabase/SPINER-68accafa2cce41c5af71e457bcdf4876?pvs=4>,Slack #corp-ops-opsplan-all
<@UKPC4V2FM> 大西さんのほうでNP売上関連細則の変更を進めていると思うんですが、価格改定に関する規定を一部変更したく、接続させてもらえますか。  背景として、以前から佐久間さんやAnCから「価格変更」について承認を整備してほしいとリクエストをもらっています。直近でも、「法人プラン」についてNPのDomain L判断で価格変更が承認され、スピーダ事業に影響して問題視されました。  これに対応するために、 最低限の対応として ・BtoB SaaS商品の価格変更については、Company CEOとコーポレートOps Domainリーダーの承認が必要 と変更したく、進め方を相談させてもらえますか？（「Ops Domainリーダー」とかいま無いと思うので、別の承認者が入ったほうがいいかもしれない）,<@UKPC4V2FM> 大西さんのほうでNP売上関連細則の変更を進めていると思うんですが、価格改定に関する規定を一部変更したく、接続させてもらえますか。  背景として、以前から佐久間さんやAnCから「価格変更」について承認を整備してほしいとリクエストをもらっています。直近でも、「法人プラン」についてNPのDomain L判断で価格変更が承認され、スピーダ事業に影響して問題視されました。  これに対応するために、 最低限の対応として ・BtoB SaaS商品の価格変更については、Company CEOとコーポレートOps Domainリーダーの承認が必要 と変更したく、進め方を相談させてもらえますか？（「Ops Domainリーダー」とかいま無いと思うので、別の承認者が入ったほうがいいかもしれない）,Slack #corp-ops-opsplan-all
<@U012PFV9ZRC> 「標準価格とディスカウントの切り分け」の4Qのアウトプットを考え直したんですが、まずはミニマムとして以下の「新フォーマット上での標準価格とディスカウントの切り分け」をゴールにするのがいいかもしれません。いまここに将来の商品管理を集約している構造になっているので。 <https://docs.google.com/spreadsheets/d/1jhOTV14hHBjUsEqEjWkpAr-PYbh0IYvIDOvL7Bn795w/edit?gid=458547752#gid=458547752> 整理対象は、以下のイメージです ・SPINERディスカウントプラン ・営業リサーチのディスカウントプラン ・複数年ディスカウント ・アカデミックプラン ・Edgeのディスカウント（SPINER契約先に適用される価格） ※パッと思いつくものなので、もしかしたら漏れがあるかもしれないので、新フォーマットや標準料金表を見て適宜追加してほしい ※初期費用のディスカウントなど、標準料金表や新フォーマットに載っていないものは今期のスコープから外す,<@U012PFV9ZRC> 「標準価格とディスカウントの切り分け」の4Qのアウトプットを考え直したんですが、まずはミニマムとして以下の「新フォーマット上での標準価格とディスカウントの切り分け」をゴールにするのがいいかもしれません。いまここに将来の商品管理を集約している構造になっているので。 <https://docs.google.com/spreadsheets/d/1jhOTV14hHBjUsEqEjWkpAr-PYbh0IYvIDOvL7Bn795w/edit?gid=458547752#gid=458547752> 整理対象は、以下のイメージです ・SPINERディスカウントプラン ・営業リサーチのディスカウントプラン ・複数年ディスカウント ・アカデミックプラン ・Edgeのディスカウント（SPINER契約先に適用される価格） ※パッと思いつくものなので、もしかしたら漏れがあるかもしれないので、新フォーマットや標準料金表を見て適宜追加してほしい ※初期費用のディスカウントなど、標準料金表や新フォーマットに載っていないものは今期のスコープから外す,Slack #corp-ops-opsplan-all
<@UF7LFC47M> 過去のジョブカン承認を見返していてちょっと気になったので確認。以下の「36: 既存プロダクトの新プラン販売、価格の設定」で、Support Desk&amp;PdM Domain Lが承認に入っていないんですが、これって正しいんでしたっけ？ <https://ssl.wf.jobcan.jp/#/requests/131516>,<@UF7LFC47M> 過去のジョブカン承認を見返していてちょっと気になったので確認。以下の「36: 既存プロダクトの新プラン販売、価格の設定」で、Support Desk&amp;PdM Domain Lが承認に入っていないんですが、これって正しいんでしたっけ？ <https://ssl.wf.jobcan.jp/#/requests/131516>,Slack #corp-ops-opsplan-all
<@UA0GF3ES3> すみませんがこちらのWorkflow Builderを僕に権限付けてもらってもいいでしょうか？ <https://uzabase.slack.com/archives/C075T87AB63/p1730777767671519>  意図としては、価格変更や新商品新設などの稟議承認が完了した後に、ITやOps側でシステム改修＋売上関連細則変更（スプシ）が必要なので、そのためのメンションのトリガーを設定したく、このWFとほとんど同じ挙動になるはずなのでなるべく使いまわしたく。,<@UA0GF3ES3> すみませんがこちらのWorkflow Builderを僕に権限付けてもらってもいいでしょうか？ <https://uzabase.slack.com/archives/C075T87AB63/p1730777767671519>  意図としては、価格変更や新商品新設などの稟議承認が完了した後に、ITやOps側でシステム改修＋売上関連細則変更（スプシ）が必要なので、そのためのメンションのトリガーを設定したく、このWFとほとんど同じ挙動になるはずなのでなるべく使いまわしたく。,Slack #corp-ops-opsplan-all
<@UF7LFC47M> ジョブカン承認後に通知する仕組み構築を進めてるんですが、丸本さんから「申請IDが重複してるから変更できないか」と質問されています。いま「Saas_-36」というIDのようなんですが、「Speeda-xxx」のようなIDに変更できたりしませんか？,<@UF7LFC47M> ジョブカン承認後に通知する仕組み構築を進めてるんですが、丸本さんから「申請IDが重複してるから変更できないか」と質問されています。いま「Saas_-36」というIDのようなんですが、「Speeda-xxx」のようなIDに変更できたりしませんか？,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> SEAの内藤さんから「特許動向検索機能」の案件が上がってきていますが、Planningから誰か会話に入っていましたっけ？,<!subteam^S07B1LXAWRY> SEAの内藤さんから「特許動向検索機能」の案件が上がってきていますが、Planningから誰か会話に入っていましたっけ？,Slack #corp-ops-opsplan-all
<@UKPC4V2FM> <@U012PFV9ZRC> リーガル内で、「Coupa⇔DocuSignの連携」について、確認を進めているとのことです。 <https://uzabase.slack.com/archives/C059TTWJV9V/p1731335916639959>  Planningの予算からFlashOpinionを依頼することは可能なのですが、こういうシステム連携の質問をFOで投げて適切な回答をもらえるか、わかりますか？  もし回答もらえそうであれば、大西さんからリーガルに連携して質問文面を作って、FO依頼しましょう。,<@UKPC4V2FM> <@U012PFV9ZRC> リーガル内で、「Coupa⇔DocuSignの連携」について、確認を進めているとのことです。 <https://uzabase.slack.com/archives/C059TTWJV9V/p1731335916639959>  Planningの予算からFlashOpinionを依頼することは可能なのですが、こういうシステム連携の質問をFOで投げて適切な回答をもらえるか、わかりますか？  もし回答もらえそうであれば、大西さんからリーガルに連携して質問文面を作って、FO依頼しましょう。,Slack #corp-ops-opsplan-all
<@U022F1RAA49> 販売パートナーのPJって問題なくリリース済みでした？,<@U022F1RAA49> 販売パートナーのPJって問題なくリリース済みでした？,Slack #corp-ops-opsplan-all
<@U02V1JJ4WKW> SPIVの価格改定について、経営会議で会話して合意しました。 <https://www.notion.so/uzabase/2024-11-12-SPIV-Edge-JP-13058a33603580a8adb7fe3332a54903>  一点「USとの合算で3IDのケース（US2ID、JP1IDなど）」なんですが、これってどういう契約かわかります？複数法人なのか、複数契約なのか、など。  また、新規にUS-JP跨ぎの契約やボリュームディスカウントを許容すべきかどうかは慎重に検討したほうがいいので、一度、作田さんとAndyさんで営業ニーズを整理してもらうことにしてます。ただ、USとJPのテリトリーや、USでの販売プランと同期し続ける必要性などを考えるとあまり現実的ではないんですよね。,<@U02V1JJ4WKW> SPIVの価格改定について、経営会議で会話して合意しました。 <https://www.notion.so/uzabase/2024-11-12-SPIV-Edge-JP-13058a33603580a8adb7fe3332a54903>  一点「USとの合算で3IDのケース（US2ID、JP1IDなど）」なんですが、これってどういう契約かわかります？複数法人なのか、複数契約なのか、など。  また、新規にUS-JP跨ぎの契約やボリュームディスカウントを許容すべきかどうかは慎重に検討したほうがいいので、一度、作田さんとAndyさんで営業ニーズを整理してもらうことにしてます。ただ、USとJPのテリトリーや、USでの販売プランと同期し続ける必要性などを考えるとあまり現実的ではないんですよね。,Slack #corp-ops-opsplan-all
<@UA0GF3ES3> <@U0674CWD740> 契約済みのNP法人プランの一覧って、どこで確認できます？作田さんに共有したく。,<@UA0GF3ES3> <@U0674CWD740> 契約済みのNP法人プランの一覧って、どこで確認できます？作田さんに共有したく。,Slack #corp-ops-opsplan-all
<@UF7LFC47M> <@UKPC4V2FM> たぶん連携してるとは思うんですが、さっき大西さんがMIMIR Expert依頼のフローをFigjamにまとめててわかりやすかったので、こういうのをBPM管理のプロセスマップに接続して可視化していきたいですね。,<@UF7LFC47M> <@UKPC4V2FM> たぶん連携してるとは思うんですが、さっき大西さんがMIMIR Expert依頼のフローをFigjamにまとめててわかりやすかったので、こういうのをBPM管理のプロセスマップに接続して可視化していきたいですね。,Slack #corp-ops-opsplan-all
<@UF7LFC47M> 明日のワークショップ不参加だと思うんですが、途中で少しDiv戦略を扱いたく、12:30-13:30だけ参加できたりしませんか？,<@UF7LFC47M> 明日のワークショップ不参加だと思うんですが、途中で少しDiv戦略を扱いたく、12:30-13:30だけ参加できたりしませんか？,Slack #corp-ops-opsplan-all
<@UKPC4V2FM> 11/26のコーポレート経営会議で、購買管理規定の改定を共有してこようかと思います。これまで共有してもらっていた資料を基に以下にまとめました。認識齟齬無いか、11/18週あたりに確認してもらえると助かります。 <https://www.notion.so/uzabase/2024-11-25-13d58a33603580e59fe3c0119b0a1e09>,<@UKPC4V2FM> 11/26のコーポレート経営会議で、購買管理規定の改定を共有してこようかと思います。これまで共有してもらっていた資料を基に以下にまとめました。認識齟齬無いか、11/18週あたりに確認してもらえると助かります。 <https://www.notion.so/uzabase/2024-11-25-13d58a33603580e59fe3c0119b0a1e09>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@U02V1JJ4WKW> <@U022F1RAA49> <@UKPC4V2FM> <@U012PFV9ZRC> こちら、今日のワークショップの座学パートで使用する資料です。もし時間あれば軽く目を通しておいてもらえればと。 <https://www.notion.so/uzabase/13958a336035805eb0f8f2ce7cd5fb3a?pvs=4|https://www.notion.so/uzabase/13958a336035805eb0f8f2ce7cd5fb3a?pvs=4>,<@UFV0JQ5N0> <@U02V1JJ4WKW> <@U022F1RAA49> <@UKPC4V2FM> <@U012PFV9ZRC> こちら、今日のワークショップの座学パートで使用する資料です。もし時間あれば軽く目を通しておいてもらえればと。 <https://www.notion.so/uzabase/13958a336035805eb0f8f2ce7cd5fb3a?pvs=4|https://www.notion.so/uzabase/13958a336035805eb0f8f2ce7cd5fb3a?pvs=4>,Slack #corp-ops-opsplan-all
すみません、ちょっと子どもの体調不良で迎えに行ってて移動が遅れたので、15分開始に変更でお願いします,すみません、ちょっと子どもの体調不良で迎えに行ってて移動が遅れたので、15分開始に変更でお願いします,Slack #corp-ops-opsplan-all
ワークショップお疲れさまでした。長くて疲れましたが、基本的な進め方を何度か演習できてよかったですね。  今日のアウトプットを見ていて、「整理・診断の中で、他要因の考察」が少ないことが気になったので、少し追記しました（張替updateページ）。 <https://www.figma.com/board/kPy1qqt3wa7XxfKNZWDrl2/%E3%80%90Ops-Dev%E7%A0%94%E4%BF%AE%E3%80%91%E6%88%A6%E7%95%A5%E6%80%9D%E8%80%83%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97?node-id=55-382&node-type=canvas&t=6kmW09GiDncLxA37-0|https://www.figma.com/board/kPy1qqt3wa7XxfKNZWDrl2/%E3%80%90Ops-Dev%E7%A0%94%E4%BF%[…]%E3%83%97?node-id=55-382&node-type=canvas&t=6kmW09GiDncLxA37-0>  例えば、*「【ユーザー】必要なタイミングで必要なサービスを使える状態にしたい」*という箱に、*「ユーザーが理想としている商品が認識できていない」*という矢印しか繋がっていませんでしたが、*「プロダクトと社内システムの連携がほぼ無い」*という課題もあるので、それを追加した感じです。  こういう感じで他要因を追加して、ざっと取り組むべき課題と基本方針のラフ案を以下に書いてみました。明日のDiv定例では以下をたたき台として、見直したほうがいいところが無いか確認するようにしましょう。  ■たたき台  *①【ユーザー】ユーザーが理想とするサービスの提供* • 取り組むべき課題     ◦ プロダクトと社内システムの連携がほぼ無い     ◦ ユーザーが理想としているサービス・商品が認識できていない     ◦ 業務設計・契約設計・データ設計のケイパビリティが低い • 基本方針     ◦ 顧客完結型の販売プロセスの構築     ◦ 顧客ニーズに合わせたパッケージ体系の最適化     ◦ 業務設計・契約設計・データ設計の役割・知見の集約 *②【投資家】ガバナンスと業務効率化の両立* • 取り組むべき課題     ◦ ガバナンスに関する知識がない     ◦ 業務の効率化による定性・定量インパクトが可視化されていない・理解されていない     ◦ 【IT】社内システムの機能が限定的 • 基本方針     ◦ 再上場に求められる統制の理解と実現     ◦ 業務効率化の評価と社内PR     ◦ 拡張性のある業務システムの構築,ワークショップお疲れさまでした。長くて疲れましたが、基本的な進め方を何度か演習できてよかったですね。  今日のアウトプットを見ていて、「整理・診断の中で、他要因の考察」が少ないことが気になったので、少し追記しました（張替updateページ）。 <https://www.figma.com/board/kPy1qqt3wa7XxfKNZWDrl2/%E3%80%90Ops-Dev%E7%A0%94%E4%BF%AE%E3%80%91%E6%88%A6%E7%95%A5%E6%80%9D%E8%80%83%E3%83%AF%E3%83%BC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97?node-id=55-382&node-type=canvas&t=6kmW09GiDncLxA37-0|https://www.figma.com/board/kPy1qqt3wa7XxfKNZWDrl2/%E3%80%90Ops-Dev%E7%A0%94%E4%BF%[…]%E3%83%97?node-id=55-382&node-type=canvas&t=6kmW09GiDncLxA37-0>  例えば、*「【ユーザー】必要なタイミングで必要なサービスを使える状態にしたい」*という箱に、*「ユーザーが理想としている商品が認識できていない」*という矢印しか繋がっていませんでしたが、*「プロダクトと社内システムの連携がほぼ無い」*という課題もあるので、それを追加した感じです。  こういう感じで他要因を追加して、ざっと取り組むべき課題と基本方針のラフ案を以下に書いてみました。明日のDiv定例では以下をたたき台として、見直したほうがいいところが無いか確認するようにしましょう。  ■たたき台  *①【ユーザー】ユーザーが理想とするサービスの提供* • 取り組むべき課題     ◦ プロダクトと社内システムの連携がほぼ無い     ◦ ユーザーが理想としているサービス・商品が認識できていない     ◦ 業務設計・契約設計・データ設計のケイパビリティが低い • 基本方針     ◦ 顧客完結型の販売プロセスの構築     ◦ 顧客ニーズに合わせたパッケージ体系の最適化     ◦ 業務設計・契約設計・データ設計の役割・知見の集約 *②【投資家】ガバナンスと業務効率化の両立* • 取り組むべき課題     ◦ ガバナンスに関する知識がない     ◦ 業務の効率化による定性・定量インパクトが可視化されていない・理解されていない     ◦ 【IT】社内システムの機能が限定的 • 基本方針     ◦ 再上場に求められる統制の理解と実現     ◦ 業務効率化の評価と社内PR     ◦ 拡張性のある業務システムの構築,Slack #corp-ops-opsplan-all
あとこちらが今日のワークショップのNotionページ <https://www.notion.so/uzabase/Ops-Dev-13958a33603580e4bc15cfe41dd1e397>,あとこちらが今日のワークショップのNotionページ <https://www.notion.so/uzabase/Ops-Dev-13958a33603580e4bc15cfe41dd1e397>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> 前回CFCD Sales Developmentで話していた「デロイトトーマツグループ」の件についてアップデートがあれば、以下の資料に記載をお願いできますか？10:30からの回で少し共有したく。 <https://www.notion.so/uzabase/Sales-Development-MTG-13f58a3360358010aa04f91f3de318a9>,<@UFV0JQ5N0> 前回CFCD Sales Developmentで話していた「デロイトトーマツグループ」の件についてアップデートがあれば、以下の資料に記載をお願いできますか？10:30からの回で少し共有したく。 <https://www.notion.so/uzabase/Sales-Development-MTG-13f58a3360358010aa04f91f3de318a9>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> PJガバナンス会議の今日の分が更新されていないようなので、記載更新お願いできますか？,<@UFV0JQ5N0> PJガバナンス会議の今日の分が更新されていないようなので、記載更新お願いできますか？,Slack #corp-ops-opsplan-all
<@U022F1RAA49> <@UFV0JQ5N0> NP法人プランの価格改定やSalesforce登録について、経営会議で方向性は2回ほど議論して合意できて来たのと、マスタ登録の内容も僕のほうでドラフトしたので、この辺からOpsDevにボールを持って進めてもらえればと考えてます。週明けにヒデさんとのMTG入れて内容共有しますね（11/11-12/2週で小規模案件が1案件しか登録されてないので、おそらく対応できるんじゃなかと思ってます）。,<@U022F1RAA49> <@UFV0JQ5N0> NP法人プランの価格改定やSalesforce登録について、経営会議で方向性は2回ほど議論して合意できて来たのと、マスタ登録の内容も僕のほうでドラフトしたので、この辺からOpsDevにボールを持って進めてもらえればと考えてます。週明けにヒデさんとのMTG入れて内容共有しますね（11/11-12/2週で小規模案件が1案件しか登録されてないので、おそらく対応できるんじゃなかと思ってます）。,Slack #corp-ops-opsplan-all
<@U022F1RAA49> 一点確認なんですが、「Speedaの特許動向オプション提供（SEA Division）」って書いているけど、オプションではなく、標準機能に特許動向機能を追加したい、という起案ですよね？ <https://www.notion.so/uzabase/2024-11-19-SEA-Div-13d58a33603580cdaeb0eabfecc7cbe8>,<@U022F1RAA49> 一点確認なんですが、「Speedaの特許動向オプション提供（SEA Division）」って書いているけど、オプションではなく、標準機能に特許動向機能を追加したい、という起案ですよね？ <https://www.notion.so/uzabase/2024-11-19-SEA-Div-13d58a33603580cdaeb0eabfecc7cbe8>,Slack #corp-ops-opsplan-all
<@U02V1JJ4WKW> （ <@UFV0JQ5N0>）おかゆさんと連携して販売管理規定の改訂を12月ごろに進めると思うんですが、起案は以下のように「変更後の規定ドラフト」「要点」「変更点と前後比較、変更理由」をまとめてもらえますか？ <https://www.notion.so/uzabase/2024-11-25-13d58a33603580e59fe3c0119b0a1e09?pvs=4|https://www.notion.so/uzabase/2024-11-25-13d58a33603580e59fe3c0119b0a1e09?pvs=4> 経営会議でのFB踏まえて修正が必要になると思うので、12月上旬〜中旬目処で起案できればと。,<@U02V1JJ4WKW> （ <@UFV0JQ5N0>）おかゆさんと連携して販売管理規定の改訂を12月ごろに進めると思うんですが、起案は以下のように「変更後の規定ドラフト」「要点」「変更点と前後比較、変更理由」をまとめてもらえますか？ <https://www.notion.so/uzabase/2024-11-25-13d58a33603580e59fe3c0119b0a1e09?pvs=4|https://www.notion.so/uzabase/2024-11-25-13d58a33603580e59fe3c0119b0a1e09?pvs=4> 経営会議でのFB踏まえて修正が必要になると思うので、12月上旬〜中旬目処で起案できればと。,Slack #corp-ops-opsplan-all
<@U02V1JJ4WKW> 今日寝不足で早めに終わろうと思うので、17時半からのミーティングを明日以降にずらしてもらってもいいですか？明日は余裕あるのでNo Meetingに被せてもらっても大丈夫です。,<@U02V1JJ4WKW> 今日寝不足で早めに終わろうと思うので、17時半からのミーティングを明日以降にずらしてもらってもいいですか？明日は余裕あるのでNo Meetingに被せてもらっても大丈夫です。,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> 明日のCFCD Sales Development会議ですが、隔週でスピーダ全体のSales Development会議を開始したので僕は不参加にしようと思います。もし共有事項とかあれば最低限だけ行ってもらえればと。（スキップにして終わりにしてもいい気がする）,<@UFV0JQ5N0> 明日のCFCD Sales Development会議ですが、隔週でスピーダ全体のSales Development会議を開始したので僕は不参加にしようと思います。もし共有事項とかあれば最低限だけ行ってもらえればと。（スキップにして終わりにしてもいい気がする）,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> BigDeal関連で、営業リサーチ40名分を3ヶ月間無償にしたいというリクエストが来ているんですが、価格以外に何か懸念点ありますか？,<!subteam^S07B1LXAWRY> BigDeal関連で、営業リサーチ40名分を3ヶ月間無償にしたいというリクエストが来ているんですが、価格以外に何か懸念点ありますか？,Slack #corp-ops-opsplan-all
<@UF7LFC47M> このフォームのIDを「Speeda_SalesOps」以外に変更してもらえますか？もう一つのフォームと重複してしまってて、上のBotで拾ってしまうので。 <https://ssl.wf.jobcan.jp/#/request/new/521536/>,<@UF7LFC47M> このフォームのIDを「Speeda_SalesOps」以外に変更してもらえますか？もう一つのフォームと重複してしまってて、上のBotで拾ってしまうので。 <https://ssl.wf.jobcan.jp/#/request/new/521536/>,Slack #corp-ops-opsplan-all
<@UKPC4V2FM> 共有ですが、コーポレート経営会議で時間取れず、購買管理規定の議論は来週になりました。,<@UKPC4V2FM> 共有ですが、コーポレート経営会議で時間取れず、購買管理規定の議論は来週になりました。,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@UF7LFC47M> <@U022F1RAA49> お休み明けに確認してもらえればと。 前から話していた「SPINER・新SPのチケットMRRの固定（契約期間に依らない状態にする）」について先週のコーポレート経営会議で太田さんから会話して合意してます。これで少なくともFP&amp;Aの観点からは期中のチケット枚数変動はほぼ問題ではなくなったはず。,<@UFV0JQ5N0> <@UF7LFC47M> <@U022F1RAA49> お休み明けに確認してもらえればと。 前から話していた「SPINER・新SPのチケットMRRの固定（契約期間に依らない状態にする）」について先週のコーポレート経営会議で太田さんから会話して合意してます。これで少なくともFP&amp;Aの観点からは期中のチケット枚数変動はほぼ問題ではなくなったはず。,Slack #corp-ops-opsplan-all
<@UKPC4V2FM> 細かいんですが、プレ法のMAU販売って、いったん止めて①LENDのプレ法販売価格変更と、②卸価格の変更になったので、②の小規模案件を作ってOps PJのほうはクローズにしましょうか,<@UKPC4V2FM> 細かいんですが、プレ法のMAU販売って、いったん止めて①LENDのプレ法販売価格変更と、②卸価格の変更になったので、②の小規模案件を作ってOps PJのほうはクローズにしましょうか,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 来年1Qの対応案件検討のために、4Qの月次稼働時間を教えてください。以下にそれぞれ「小規模案件」「Ops PJ」「システム開発PJ」の平均的な稼働実績を入れてもらえればと（11/29(金)期限）。 <https://www.notion.so/uzabase/Operations-Planning-e9958e26f6b04739934887b8f8aa0deb?pvs=4#14958a33603580fa91ccef149ca6c177>  ちなみに計画時点ではスクショの通りの見込みでした。,<!subteam^S07B1LXAWRY> 来年1Qの対応案件検討のために、4Qの月次稼働時間を教えてください。以下にそれぞれ「小規模案件」「Ops PJ」「システム開発PJ」の平均的な稼働実績を入れてもらえればと（11/29(金)期限）。 <https://www.notion.so/uzabase/Operations-Planning-e9958e26f6b04739934887b8f8aa0deb?pvs=4#14958a33603580fa91ccef149ca6c177>  ちなみに計画時点ではスクショの通りの見込みでした。,Slack #corp-ops-opsplan-all
<@UF7LFC47M> <@UFV0JQ5N0> SPINERの柔軟性について以前からCFCDから要望上がってた件について、見込みの確認をさせてもらえますか。ざっくり以下だと思ってますが合ってる？  • No. 17 ⇒ ユーザー数を常に5名にする＋リカーリングのチケットオプション新設の方向で検討。25年1Qごろに対応できそう【仮】 • No. 18 ⇒ FY25Q1で開発会議にあげる • No. 15 ⇒ チケットMRRを固定にするので4Qから対応できるかも（FPA次第） • No. 24 ⇒ チケットMRRを固定にするので4Qから対応できるかも（FPA次第） • No. 21 ⇒ ~対応済み~ 12/2リリース,<@UF7LFC47M> <@UFV0JQ5N0> SPINERの柔軟性について以前からCFCDから要望上がってた件について、見込みの確認をさせてもらえますか。ざっくり以下だと思ってますが合ってる？  • No. 17 ⇒ ユーザー数を常に5名にする＋リカーリングのチケットオプション新設の方向で検討。25年1Qごろに対応できそう【仮】 • No. 18 ⇒ FY25Q1で開発会議にあげる • No. 15 ⇒ チケットMRRを固定にするので4Qから対応できるかも（FPA次第） • No. 24 ⇒ チケットMRRを固定にするので4Qから対応できるかも（FPA次第） • No. 21 ⇒ ~対応済み~ 12/2リリース,Slack #corp-ops-opsplan-all
<@U012PFV9ZRC> SP契約とSPER契約の紐づけについて、今日の経営会議で方針決まらなかったので、12/9に張替・光岡・野口・西川で話して決めることになりました。LENDの営業戦略（最終的に1:1に持っていくのかどうか、そのうえで1:Nを完全に無しにするのか、もしくは一定許容するのか）を決め切って、それに対して開発・Ops工数踏まえて最終的に決める想定です。,<@U012PFV9ZRC> SP契約とSPER契約の紐づけについて、今日の経営会議で方針決まらなかったので、12/9に張替・光岡・野口・西川で話して決めることになりました。LENDの営業戦略（最終的に1:1に持っていくのかどうか、そのうえで1:Nを完全に無しにするのか、もしくは一定許容するのか）を決め切って、それに対して開発・Ops工数踏まえて最終的に決める想定です。,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 売上関連細則の一部変更（#2）を検討しており、もし意見あれば教えてください。 太田さんと会話して、COO承認を一部「CPT承認」に変更しようとしています。特にポイントになるのが1か月超のID無償提供です（例えばBaseconnectは1か月超の無償提供はNG）。 この対応のために、#2の「ID・サービスの無償提供」を1か月超かどうかで2つの項目に分割して、1か月超の場合のみCPTを承認者に含めるようにしようと考えてます（スクショ）。  なお、適用タイミングはスピーダ事業の体制変更に合わせて2025/1/1を想定しています。,<!subteam^S07B1LXAWRY> 売上関連細則の一部変更（#2）を検討しており、もし意見あれば教えてください。 太田さんと会話して、COO承認を一部「CPT承認」に変更しようとしています。特にポイントになるのが1か月超のID無償提供です（例えばBaseconnectは1か月超の無償提供はNG）。 この対応のために、#2の「ID・サービスの無償提供」を1か月超かどうかで2つの項目に分割して、1か月超の場合のみCPTを承認者に含めるようにしようと考えてます（スクショ）。  なお、適用タイミングはスピーダ事業の体制変更に合わせて2025/1/1を想定しています。,Slack #corp-ops-opsplan-all
